product_key,platform,product_id,product_name,brand,category,price,base_skin_type,total_review_count,avg_rating,overall_positive_count,overall_neutral_count,overall_negative_count,overall_positive_rate,overall_neutral_rate,overall_negative_rate,skin_review_count,skin_positive_count,skin_neutral_count,skin_negative_count,skin_positive_rate,skin_neutral_rate,skin_negative_rate,skin_confidence_label,top_skin_need_tags,top_skin_concern_tags,skin_concern_code_count,has_enough_skin_reviews,caution_level,caution_message,evidence_level,evidence_weight,negative_signal_score,recommendation_score,recommendation_tier,rank_exposure_flag,review_first_flag,display_message,_sample_group
oliveyoung::A000000247726,oliveyoung,A000000247726,[한정기획] 메이크프렘 인테카 수딩크림 70ml 기획 (+크림 31ml*2+NMN 앰플 7ml),메이크프렘,skincare,29000.0,민감성,296,3.675675675675676,191,29,76,0.6452702702702703,0.09797297297297297,0.25675675675675674,9,4,0,5,0.4444444444444444,0.0,0.5555555555555556,참고 가능,,주름|미백|보습|홍조|트러블,3,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.388889,25.09,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000213921,oliveyoung,A000000213921,[올영단독400ml] 포인트앤 딥 클린 올킬 립앤아이 리무버 200ml 1+1 기획,포인트앤,cleansing,12900.0,건성,271,4.107011070110701,175,51,45,0.6457564575645757,0.1881918819188192,0.16605166051660517,13,4,2,7,0.3076923076923077,0.15384615384615385,0.5384615384615384,참고 가능,,보습|미백|홍조|탄력|트러블,6,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.376923,28.06,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000157350,oliveyoung,A000000157350,[트러블모공] 디오디너리 나이아신아마이드 10% + 징크 1% 30ml,디오디너리,skincare,8700.0,민감성,251,3.195219123505976,124,35,92,0.4940239043824701,0.1394422310756972,0.3665338645418327,16,6,2,8,0.375,0.125,0.5,참고 가능,,보습|홍조|각질|미백|주름,0,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,23.64,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000184159,oliveyoung,A000000184159,[추가증정기획/뽀송 무기자차] 메이크프렘 유브이 디펜스 미 노세범 선크림 40ml+40ml 기획 (택 1),메이크프렘,suncare,28000.0,민감성,209,3.6411483253588517,131,27,51,0.6267942583732058,0.1291866028708134,0.24401913875598086,8,4,0,4,0.5,0.0,0.5,참고 가능,,주름|보습|모공|홍조|트러블,2,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,27.36,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000238406,oliveyoung,A000000238406,[품절대란/수부지 화잘먹 세럼] 믹순 히알레배 포어 버블 세럼 70ml,믹순,skincare,14900.0,민감성,309,3.585760517799353,178,42,89,0.5760517799352751,0.13592233009708737,0.28802588996763756,6,2,1,3,0.3333333333333333,0.16666666666666666,0.5,참고 가능,,주름|미백|홍조|트러블|모공,1,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,26.41,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000212570,oliveyoung,A000000212570,바이오더마 시카비오 크림+ 100ml 기획 (크림 + 40ml 본품 추가 증정),바이오더마,skincare,43000.0,민감성,228,3.504385964912281,129,25,74,0.5657894736842105,0.10964912280701754,0.32456140350877194,12,6,0,6,0.5,0.0,0.5,참고 가능,,보습|미백|홍조|주름|트러블,3,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,25.8,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000235364,oliveyoung,A000000235364,[3D진동클렌징/모공케어] 메디큐브 에이지알 부스터 진동 클렌저 헤드 (베이지/핑크),메디큐브 에이지알,cleansing,59880.0,지성,88,4.659090909090909,69,8,11,0.7840909090909091,0.09090909090909091,0.125,6,2,1,3,0.3333333333333333,0.16666666666666666,0.5,참고 가능,,보습|미백|주름|각질|모공,0,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,33.6,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000169035,oliveyoung,A000000169035,[올리브영 단독기획] 믹순 콩 에센스 50ml 기획 (+병풀 에센스 20ml),믹순,skincare,35000.0,민감성,228,3.662280701754386,134,34,60,0.5877192982456141,0.14912280701754385,0.2631578947368421,10,2,3,5,0.2,0.3,0.5,참고 가능,,미백|보습|모공|주름|홍조,1,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,26.96,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000202947,oliveyoung,A000000202947,[온열소금팩/화잘먹/모공] 토르홉 사우난지앙 솔트마스크 90+7g 미니 기획,토르홉,maskpack,31500.0,민감성,243,3.6872427983539096,148,30,65,0.6090534979423868,0.12345679012345678,0.2674897119341564,6,3,0,3,0.5,0.0,0.5,참고 가능,,홍조|모공|보습|미백|주름,1,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,27.25,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000251313,oliveyoung,A000000251313,비건이펙트 청보리 라하 젤 클렌저 205ml 기획 (+클렌징오일 20g),비건이펙트,cleansing,22000.0,건성,266,4.090225563909774,180,33,53,0.6766917293233082,0.12406015037593984,0.19924812030075187,10,5,0,5,0.5,0.0,0.5,참고 가능,,보습|미백|각질|탄력|모공,0,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.35,29.88,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,high_negative_signal_samples
oliveyoung::A000000225736,oliveyoung,A000000225736,[800만개판매/1등피지클리너] 일소 슈퍼 멜팅 세범 소프트너 150g 기획 (+착붙솜 40매+모공텐션마스크팩1매),일소,cleansing,26000.0,중성,291,3.4982817869415808,172,33,86,0.5910652920962199,0.1134020618556701,0.29553264604810997,1,0,1,0,0.0,1.0,0.0,근거 부족,,미백|주름,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,42.93,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
oliveyoung::A000000231822,oliveyoung,A000000231822,넘버즈인 1번 판토텐산 스킨케어100 블러파우더 기획 (+퍼프 1개),넘버즈인,skincare,22000.0,중성,296,3.5135135135135136,158,46,92,0.5337837837837838,0.1554054054054054,0.3108108108108108,1,0,1,0,0.0,1.0,0.0,근거 부족,,주름|트러블,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,42.34,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
musinsa::3365045,musinsa,3365045,오렌지 665g - 보디 스크럽,lush,beauty,60000.0,건성,2,5.0,2,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,진정|보습|트러블|탄력,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
musinsa::5861830,musinsa,5861830,스포츠 톤업 선쿠션 15g SPF50+ PA++++ 2개입,bushman,beauty,35900.0,복합성,2,5.0,2,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,진정|보습|유수분 조절|미백,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
oliveyoung::A000000234085,oliveyoung,A000000234085,[레티놀+콜라겐]아이오페 레티놀 세럼 인 겔 마스크 4매 기획 (+1매),아이오페,maskpack,30000.0,중성,272,4.117647058823529,196,43,33,0.7205882352941176,0.15808823529411764,0.1213235294117647,1,1,0,0,1.0,0.0,0.0,근거 부족,,트러블,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,47.57,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
musinsa::6250559,musinsa,6250559,밀크씨슬 리페어 시카 선스크린 플러스 SPF45PA3+,banobagi,beauty,24500.0,민감성,6,5.0,6,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,진정|보습|유수분 조절,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
oliveyoung::A000000245046,oliveyoung,A000000245046,에스트라 아토베리어365 클렌징폼 200ml,에스트라,cleansing,22000.0,민감성,81,4.506172839506172,68,9,4,0.8395061728395061,0.1111111111111111,0.04938271604938271,1,1,0,0,1.0,0.0,0.0,근거 부족,,주름|보습,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,50.67,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
musinsa::3393814,musinsa,3393814,로즈마리 올인원 헤어 & 바디로션 300ML (리필),aromatica1,beauty,26000.0,건성,16,4.9375,16,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,진정|보습|탄력,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.25,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
musinsa::4642386,musinsa,4642386,센서티브 수용성 나이트 저자극 마사지 바디젤 무향 150ml 1개,avca,beauty,12900.0,복합성,3,5.0,3,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,진정|보습,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
oliveyoung::A000000232494,oliveyoung,A000000232494,[단독기획] 아누아 어성초 센텔라 레드 스팟 크림 30g 2입,아누아,skincare,39600.0,중성,228,3.6359649122807016,119,57,52,0.5219298245614035,0.25,0.22807017543859648,1,1,0,0,1.0,0.0,0.0,근거 부족,,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,43.12,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
musinsa::3069109,musinsa,3069109,PDRN 스킨케어 SET 연어앰플2개+연어크림1개+연어토너1개+마스크팩 5매SET 1개+선리젠페어 1개,coopy,beauty,119000.0,민감성,1,5.0,1,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,유수분 조절|영양공급|모공,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
oliveyoung::A000000244349,oliveyoung,A000000244349,톡스앤필 앵글 컷 리프팅 패치 5매입,톡스앤필,maskpack,8400.0,중성,144,4.909722222222222,134,10,0,0.9305555555555556,0.06944444444444445,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,,주름,1,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,53.44,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
oliveyoung::A000000166586,oliveyoung,A000000166586,[단독/대용량] 라운드랩 자작나무 수분 크림 120ml 기획 (+수분패드 4매),라운드랩,skincare,42000.0,중성,249,3.602409638554217,151,32,66,0.606425702811245,0.1285140562248996,0.26506024096385544,1,1,0,0,1.0,0.0,0.0,근거 부족,,주름|보습,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,43.65,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
oliveyoung::A000000185118,oliveyoung,A000000185118,[저자극] 브링그린 티트리 시카 센시티브 클렌징 워터 500mL,브링그린,cleansing,16000.0,중성,280,4.132142857142857,183,51,46,0.6535714285714286,0.18214285714285713,0.16428571428571428,1,1,0,0,1.0,0.0,0.0,근거 부족,,,1,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,46.74,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
musinsa::6082445,musinsa,6082445,[마더스]크렘 브륄레 - 보디 스크럽,lush,beauty,26000.0,건성,1,5.0,1,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,진정|보습,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
oliveyoung::A000000255326,oliveyoung,A000000255326,[6월 올영픽/한정기획] 아누아 피디알엔 히알루론산 100 수분 크림 60ml 2입 기획 (+피디알엔 토너 40ml),아누아,skincare,64000.0,중성,95,4.673684210526316,84,9,2,0.8842105263157894,0.09473684210526316,0.021052631578947368,1,1,0,0,1.0,0.0,0.0,근거 부족,,트러블|홍조,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,51.93,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),insufficient_evidence_samples
oliveyoung::A000000254661,oliveyoung,A000000254661,아렌시아 비타민 C 부스터 샷 30ml 더블기획,아렌시아,skincare,46500.0,민감성,128,4.8203125,118,8,2,0.921875,0.0625,0.015625,1,1,0,0,1.0,0.0,0.0,근거 부족,,보습,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,52.92,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
musinsa::5069336,musinsa,5069336,레모니 플러터 50g - 큐티클 버터,lush,beauty,25000.0,민감성,41,4.658536585365853,36,2,3,0.8780487804878049,0.04878048780487805,0.07317073170731707,1,1,0,0,1.0,0.0,0.0,근거 부족,진정|보습,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,51.55,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
musinsa::6011619,musinsa,6011619,시카페어 세트(젤크림+트리트먼트로션) + 시카페어 인텐시브 리페어 젤 크림 7ml 5개,drjart,beauty,57850.0,복합성,1,5.0,1,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,모공,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
musinsa::6299589,musinsa,6299589,"마데카소사이드 선스틱 에어리 핏 (SPF 50+) 10g, 1개",mediheal,beauty,15000.0,복합성,1,5.0,1,0,0,1.0,0.0,0.0,1,1,0,0,1.0,0.0,0.0,근거 부족,모공|유수분 조절,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,54.5,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence_samples
oliveyoung::A000000106577,oliveyoung,A000000106577,[리뉴얼/증정이벤트] 브리스킨 리얼 핏 세컨드스킨 마스크1/5매입,브리스킨,maskpack,5000.0,건성,166,3.4819277108433737,90,52,24,0.5421686746987951,0.3132530120481928,0.14457831325301204,5,2,2,1,0.4,0.4,0.2,참고 가능,,보습|각질|미백|모공|트러블,0,True,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,limited_evidence,0.7,0.14,50.03,caution_check,False,True,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다. 부정 리뷰를 먼저 확인하세요.,limited_evidence_samples
musinsa::3386963,musinsa,3386963,슬리피 95g - 바디 로션,lush,beauty,26000.0,지성,42,4.928571428571429,41,1,0,0.9761904761904762,0.023809523809523808,0.0,5,5,0,0,1.0,0.0,0.0,참고 가능,진정|보습|모공,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,79.98,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
musinsa::3414752,musinsa,3414752,원더 베지 톤업 선크림 SPF50+ PA++++ 50ml,hersteller,beauty,23800.0,지성,31,4.709677419354839,25,5,1,0.8064516129032258,0.16129032258064516,0.03225806451612903,5,5,0,0,1.0,0.0,0.0,참고 가능,트러블|진정|보습|유수분 조절|모공,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,77.24,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000188024,oliveyoung,A000000188024,[10매/5종] 아비브 껌딱지 시트 마스크 스티커 10매 (어성초/수분초/마데카소사이드/콜라겐밀크/비타),아비브,maskpack,40000.0,건성,113,4.84070796460177,104,4,5,0.9203539823008849,0.035398230088495575,0.04424778761061947,5,5,0,0,1.0,0.0,0.0,참고 가능,,미백|주름|보습|각질,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,78.85,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000241733,oliveyoung,A000000241733,[1+1/블랙헤드 메컵 쓱싹] 에스네이처 아쿠아 라이스 클렌징오일 200ml 리필기획 (+리필 200ml),에스네이처,cleansing,32000.0,중성,239,4.125523012552302,171,37,31,0.7154811715481172,0.15481171548117154,0.1297071129707113,5,4,1,0,0.8,0.2,0.0,참고 가능,,주름|미백|모공,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,73.51,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),limited_evidence_samples
oliveyoung::A000000225189,oliveyoung,A000000225189,[대용량/저자극] 바닐라코 클린잇제로 립&아이리무버 300ml,바닐라코,cleansing,16000.0,중성,261,4.241379310344827,183,40,38,0.7011494252873564,0.1532567049808429,0.14559386973180077,5,2,1,2,0.4,0.2,0.4,참고 가능,,미백|주름|보습|홍조,1,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.28,35.55,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),limited_evidence_samples
oliveyoung::A000000159921,oliveyoung,A000000159921,라로슈포제 시카플라스트 로션 B5 판테놀 시카에센스 토너 200ml,라로슈포제,skincare,37000.0,건성,236,3.8983050847457625,158,34,44,0.6694915254237288,0.1440677966101695,0.1864406779661017,5,3,0,2,0.6,0.0,0.4,참고 가능,,보습|미백|주름|탄력|모공,0,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.28,33.66,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence_samples
oliveyoung::A000000184368,oliveyoung,A000000184368,[모공&블랙헤드/노란티스] 티스 딥 오프 클렌징오일 320ml,티스,cleansing,20000.0,민감성,264,3.867424242424242,155,42,67,0.5871212121212122,0.1590909090909091,0.2537878787878788,5,1,0,4,0.2,0.0,0.8,참고 가능,,보습|홍조|미백,1,True,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence,0.7,0.56,14.17,negative_review_first,False,True,선택 피부 타입 리뷰에서 부정 신호가 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,limited_evidence_samples
musinsa::6169395,musinsa,6169395,[슈퍼 마리오 갤럭시 X 러쉬] 요시 에그 330g - 배쓰 밤/입욕제,lush,beauty,34000.0,복합성,7,4.428571428571429,7,0,0,1.0,0.0,0.0,5,5,0,0,1.0,0.0,0.0,참고 가능,모공|진정|보습|탄력,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,78.21,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000236477,oliveyoung,A000000236477,[온라인 단독/촉촉톤업] 셀퓨전씨 잡티 토닝 썬스크린 50ml+20ml 기획,셀퓨전씨,suncare,27900.0,지성,30,4.766666666666667,25,3,2,0.8333333333333334,0.1,0.06666666666666667,5,4,0,1,0.8,0.0,0.2,참고 가능,,보습|주름|미백,3,True,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,limited_evidence,0.7,0.14,58.47,caution_check,False,True,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다. 부정 리뷰를 먼저 확인하세요.,limited_evidence_samples
oliveyoung::A000000251852,oliveyoung,A000000251852,[NEW] 메디힐 PDRN 수분 선세럼 매끈 톤업 50g,메디힐,suncare,22000.0,복합성,79,4.810126582278481,72,2,5,0.9113924050632911,0.02531645569620253,0.06329113924050633,5,5,0,0,1.0,0.0,0.0,참고 가능,,미백|트러블|보습|모공,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,78.54,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
musinsa::5020850,musinsa,5020850,[2PACK] 젠틀키스 글로우 틴트 듀오 (9color) + 펜글리터 02선셋글로우 증정,tooq,beauty,31200.0,건성,20,4.65,18,2,0,0.9,0.1,0.0,5,4,1,0,0.8,0.2,0.0,참고 가능,진정|보습|미백|탄력|유수분 조절,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,78.1,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000244322,oliveyoung,A000000244322,[역대급증정/4매입/5종쿨링리프팅] 에스네이처 아쿠아 스쿠알란 수분크림 랩핑마스크 4매 기획 (+발렌 스티커팩),에스네이처,maskpack,24000.0,중성,301,3.9368770764119603,186,70,45,0.6179401993355482,0.23255813953488372,0.14950166112956811,5,3,1,1,0.6,0.2,0.2,참고 가능,,홍조|미백|트러블|모공|각질,2,True,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,limited_evidence,0.7,0.14,52.58,caution_check,False,True,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다. 부정 리뷰를 먼저 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),limited_evidence_samples
