accuracy,loss,val_accuracy,val_loss
0.8570421934127808,0.483146607875824,0.8521530032157898,0.32099491357803345
0.8931725025177002,0.3443087339401245,0.8823987245559692,0.2871449887752533
0.913783848285675,0.26778703927993774,0.9062168598175049,0.23659434914588928
0.9282594323158264,0.212096706032753,0.9102290272712708,0.23837554454803467
0.9370454549789429,0.17313645780086517,0.9140265583992004,0.24220438301563263
