accuracy,loss,val_accuracy,val_loss
0.856082022190094,0.5106894969940186,0.8570983409881592,0.31094852089881897
0.8937037587165833,0.32980984449386597,0.8797382712364197,0.28373900055885315
0.9142325520515442,0.26598697900772095,0.8886350393295288,0.29117631912231445
